|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.358618   |   4.354259   |   4.354259   |  -0.000000   |   0.229660   |
|      1       |   0.000000   |  27.701898   |   4.408894   |   4.408894   |  -0.000000   |   0.226814   |
|      2       |   0.000000   |  92.271341   |  14.685440   |  14.685440   |  -0.000000   |   0.068095   |
|      3       |   0.000000   |  92.764422   |  14.763916   |  14.763916   |  -0.000000   |   0.067733   |
|      4       |   0.000000   |  169.359084  |  26.954335   |  26.954335   |  -0.000000   |   0.037100   |
|      5       |   0.000000   |  169.655025  |  27.001436   |  27.001436   |  -0.000000   |   0.037035   |
|      6       |   0.000000   |  332.587311  |  52.932914   |  52.932914   |  -0.000000   |   0.018892   |
|      7       |   0.000000   |  332.756704  |  52.959874   |  52.959874   |  -0.000000   |   0.018882   |
|      8       |   0.000000   |  465.482351  |  74.083817   |  74.083817   |  -0.000000   |   0.013498   |
|      9       |   0.000000   |  465.771398  |  74.129820   |  74.129820   |  -0.000000   |   0.013490   |
|      10      |   0.000000   |  973.588920  |  154.951489  |  154.951489  |  -0.000000   |   0.006454   |
|      11      |   0.000000   |  973.875026  |  154.997024  |  154.997024  |  -0.000000   |   0.006452   |
|      12      |   0.000000   | 1110.076728  |  176.674199  |  176.674199  |  -0.000000   |   0.005660   |
|      13      |   0.000000   | 1110.343472  |  176.716652  |  176.716652  |  -0.000000   |   0.005659   |
|      14      |   0.000000   | 1647.406982  |  262.192964  |  262.192964  |  -0.000000   |   0.003814   |
|      15      |   0.000000   | 1647.685095  |  262.237228  |  262.237228  |  -0.000000   |   0.003813   |
|      16      |   0.000000   | 2071.019020  |  329.612914  |  329.612914  |  -0.000000   |   0.003034   |
|      17      |   0.000000   | 2071.071696  |  329.621298  |  329.621298  |  -0.000000   |   0.003034   |
|      18      |   0.000000   | 2475.860443  |  394.045428  |  394.045428  |  -0.000000   |   0.002538   |
|      19      |   0.000000   | 2476.128108  |  394.088028  |  394.088028  |  -0.000000   |   0.002538   |
|==============|==============|==============|==============|==============|==============|==============|
