0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.253091559269426903e-05,4.346104724651619931e-11,9.592752331654698617e-08,0.000000000000000000e+00
1.850618311853885381e-04,2.358871050386095615e-10,5.971698829810492183e-07,0.000000000000000000e+00
2.775927467780827935e-04,6.716310503882479838e-10,1.928805873397619800e-06,0.000000000000000000e+00
3.701236623707770761e-04,1.412400656634585534e-09,4.361612584409065881e-06,0.000000000000000000e+00
4.626545779634713587e-04,2.516284247369437057e-09,8.042615520930116983e-06,0.000000000000000000e+00
5.551854935561655871e-04,4.034338787290220560e-09,1.323262904771986468e-05,0.000000000000000000e+00
6.477164091488598697e-04,6.009813105246461389e-09,2.018708943082100300e-05,0.000000000000000000e+00
7.402473247415541522e-04,8.492361256269272391e-09,2.909093075512095999e-05,0.000000000000000000e+00
8.327782403342484348e-04,1.153129063997290668e-08,4.008809625411732688e-05,0.000000000000000000e+00
9.253091559269427174e-04,1.515662841509778524e-08,5.327464877671453977e-05,0.000000000000000000e+00
1.017840071519636892e-03,1.939894914473315910e-08,6.876463474031905610e-05,0.000000000000000000e+00
1.110370987112331174e-03,2.430276586612456084e-08,8.665648208603239470e-05,0.000000000000000000e+00
1.202901902705025457e-03,2.990392209489159487e-08,1.070277808764514627e-04,0.000000000000000000e+00
1.295432818297719739e-03,3.623500903033217649e-08,1.299096306453796602e-04,0.000000000000000000e+00
1.387963733890414022e-03,4.334056628432569154e-08,1.554416343439300090e-04,0.000000000000000000e+00
1.480494649483108304e-03,5.125909787365189442e-08,1.838612100570888091e-04,0.000000000000000000e+00
1.573025565075802587e-03,6.001850989844594989e-08,2.152520408088092992e-04,0.000000000000000000e+00
1.665556480668496870e-03,6.965119833415743224e-08,2.496731420550443292e-04,0.000000000000000000e+00
1.758087396261191152e-03,8.018968388781348773e-08,2.872404641070108733e-04,0.000000000000000000e+00
1.850618311853885435e-03,9.165721740735939077e-08,3.280485588406005320e-04,0.000000000000000000e+00
1.943149227446579717e-03,1.040830022067654808e-07,3.721730052858648473e-04,0.000000000000000000e+00
2.035680143039273783e-03,1.175149657644496660e-07,4.197938578538383775e-04,0.000000000000000000e+00
2.128211058631968283e-03,1.320062668757144189e-07,4.711664017940399014e-04,0.000000000000000000e+00
2.220741974224662348e-03,1.475954197597424735e-07,5.262189390318205724e-04,0.000000000000000000e+00
2.313272889817356848e-03,1.642846628024366988e-07,5.844756850688988432e-04,0.000000000000000000e+00
2.405803805410050913e-03,1.820453394863855077e-07,6.455645180706535979e-04,0.000000000000000000e+00
2.498334721002745413e-03,2.008833162088905218e-07,7.099445390854233328e-04,0.000000000000000000e+00
2.590865636595439479e-03,2.208730683284721544e-07,7.788864531481588718e-04,0.000000000000000000e+00
2.683396552188133978e-03,2.420756739138826750e-07,8.533587768608356678e-04,0.000000000000000000e+00
2.775927467780828044e-03,2.644767198500276914e-07,9.332858681933187302e-04,0.000000000000000000e+00
2.868458383373522543e-03,2.880631530402720781e-07,1.018071352640229684e-03,0.000000000000000000e+00
2.960989298966216609e-03,3.128893009917746187e-07,1.107477580111654834e-03,0.000000000000000000e+00
3.053520214558910675e-03,3.390264389374637549e-07,1.201629962221815312e-03,0.000000000000000000e+00
3.146051130151605174e-03,3.665365920945014782e-07,1.300703292128267598e-03,0.000000000000000000e+00
3.238582045744299240e-03,3.955091045665463031e-07,1.404872467898759386e-03,0.000000000000000000e+00
3.331112961336993739e-03,4.260363096960540096e-07,1.514052760207486260e-03,0.000000000000000000e+00
3.423643876929687805e-03,4.581787526959238211e-07,1.627768058378154230e-03,0.000000000000000000e+00
3.516174792522382304e-03,4.919999240176203506e-07,1.745339857737947340e-03,0.000000000000000000e+00
3.608705708115076370e-03,5.275637349611692469e-07,1.866193903646024043e-03,0.000000000000000000e+00
3.701236623707770870e-03,5.649040466943194138e-07,1.990106851605769576e-03,0.000000000000000000e+00
3.793767539300464935e-03,6.040585786671833421e-07,2.117308368238336996e-03,0.000000000000000000e+00
3.886298454893159435e-03,6.450689865676556662e-07,2.248211919827471962e-03,0.000000000000000000e+00
3.978829370485853500e-03,6.879242362044270033e-07,2.382706512044077338e-03,0.000000000000000000e+00
4.071360286078547566e-03,7.325675512048002960e-07,2.520102319470732179e-03,0.000000000000000000e+00
4.163891201671242499e-03,7.789400169996011213e-07,2.659811576794275309e-03,0.000000000000000000e+00
4.256422117263936565e-03,8.269881649536831099e-07,2.801650490476708874e-03,0.000000000000000000e+00
4.348953032856630631e-03,8.766728054964447782e-07,2.945579390476708078e-03,0.000000000000000000e+00
4.441483948449324697e-03,9.279785208923645162e-07,3.091517297882128042e-03,0.000000000000000000e+00
4.534014864042018762e-03,9.808919771053302565e-07,3.239508024890625903e-03,0.000000000000000000e+00
4.626545779634713695e-03,1.035382497128518194e-06,3.389750328835420667e-03,0.000000000000000000e+00
4.719076695227407761e-03,1.091409486719799009e-06,3.542504817564537042e-03,0.000000000000000000e+00
4.811607610820101827e-03,1.148924618124710425e-06,3.697892940720787659e-03,0.000000000000000000e+00
4.904138526412795893e-03,1.207856643388406603e-06,3.855734526928438800e-03,0.000000000000000000e+00
4.996669442005490826e-03,1.268132379017291133e-06,4.015833247912693749e-03,0.000000000000000000e+00
5.089200357598184891e-03,1.329720950945778066e-06,4.178123712750470356e-03,0.000000000000000000e+00
5.181731273190878957e-03,1.392615464810625561e-06,4.342491950373792223e-03,0.000000000000000000e+00
5.274262188783573023e-03,1.456802346147377600e-06,4.508731214310553008e-03,0.000000000000000000e+00
5.366793104376267956e-03,1.522278211448863159e-06,4.676822288557954191e-03,0.000000000000000000e+00
5.459324019968962022e-03,1.589038643989871972e-06,4.847045180755830789e-03,0.000000000000000000e+00
5.551854935561656088e-03,1.657060485199722854e-06,5.019555147094610127e-03,0.000000000000000000e+00
5.644385851154350153e-03,1.726332594829367401e-06,5.194155452374180429e-03,0.000000000000000000e+00
5.736916766747045086e-03,1.796863481495459944e-06,5.370487581024378961e-03,0.000000000000000000e+00
5.829447682339739152e-03,1.868660986205463441e-06,5.548199379065970639e-03,0.000000000000000000e+00
5.921978597932433218e-03,1.941746293659287333e-06,5.727007873198045225e-03,0.000000000000000000e+00
6.014509513525127284e-03,2.016166028658209264e-06,5.906791874287667214e-03,0.000000000000000000e+00
6.107040429117821349e-03,2.091971098642798504e-06,6.087607785175633800e-03,0.000000000000000000e+00
