0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.947142454271956603e-05,4.354228185990859904e-11,9.878724196146912055e-08,0.000000000000000000e+00
1.989428490854391321e-04,2.363804153301675414e-10,6.160240964833759366e-07,0.000000000000000000e+00
2.984142736281586981e-04,6.738305747807141258e-10,1.979998157539178061e-06,0.000000000000000000e+00
3.978856981708782641e-04,1.419700478257903281e-09,4.460199329320047677e-06,0.000000000000000000e+00
4.973571227135978844e-04,2.533903948356455118e-09,8.230006773001029868e-06,0.000000000000000000e+00
5.968285472563173962e-04,4.068624060758122456e-09,1.357512122223137463e-05,0.000000000000000000e+00
6.962999717990369080e-04,6.070636293080386949e-09,2.075101073158656703e-05,0.000000000000000000e+00
7.957713963417565282e-04,8.592480150983416970e-09,2.993509523488630244e-05,0.000000000000000000e+00
8.952428208844761485e-04,1.167968901350281475e-08,4.126208969246199329e-05,0.000000000000000000e+00
9.947142454271957687e-04,1.536160804201578189e-08,5.483408251355168639e-05,0.000000000000000000e+00
1.094185669969915172e-03,1.967624055994102356e-08,7.076961542853952322e-05,0.000000000000000000e+00
1.193657094512634792e-03,2.466941977090363961e-08,8.915746950317250566e-05,0.000000000000000000e+00
1.293128519055354413e-03,3.037601839846539408e-08,1.100670422718231557e-04,0.000000000000000000e+00
1.392599943598073816e-03,3.683569751015314666e-08,1.335918355814056779e-04,0.000000000000000000e+00
1.492071368140793436e-03,4.409375276695497983e-08,1.599477242575360434e-04,0.000000000000000000e+00
1.591542792683513056e-03,5.218219569451100963e-08,1.893065161687075820e-04,0.000000000000000000e+00
1.691014217226232677e-03,6.113049821766061258e-08,2.216982425129717445e-04,0.000000000000000000e+00
1.790485641768952297e-03,7.097336855407929133e-08,2.572281903944982607e-04,0.000000000000000000e+00
1.889957066311671700e-03,8.174004993072555478e-08,2.960218938242158040e-04,0.000000000000000000e+00
1.989428490854391537e-03,9.346233471509715051e-08,3.381795659890003258e-04,0.000000000000000000e+00
2.088899915397110941e-03,1.061896815884571158e-07,3.838554685356263701e-04,0.000000000000000000e+00
2.188371339939830344e-03,1.199732764587003763e-07,4.331947631639558854e-04,0.000000000000000000e+00
2.287842764482550181e-03,1.348385851116731520e-07,4.860547863912569413e-04,0.000000000000000000e+00
2.387314189025269585e-03,1.507792173636576572e-07,5.420199894859302871e-04,0.000000000000000000e+00
2.486785613567988988e-03,1.677806798865103858e-07,6.010783104143248940e-04,0.000000000000000000e+00
2.586257038110708825e-03,1.858716160308429793e-07,6.640809401191752684e-04,0.000000000000000000e+00
2.685728462653428229e-03,2.051275021651649948e-07,7.322531287902515592e-04,0.000000000000000000e+00
2.785199887196147632e-03,2.255885407215413847e-07,8.060553192728546479e-04,0.000000000000000000e+00
2.884671311738867469e-03,2.472340379764559328e-07,8.849081572085655068e-04,0.000000000000000000e+00
2.984142736281586872e-03,2.700792240950571984e-07,9.682194178019827699e-04,0.000000000000000000e+00
3.083614160824306710e-03,2.942139248683218818e-07,1.056060894723411837e-03,0.000000000000000000e+00
3.183085585367026113e-03,3.197272581033333851e-07,1.148763042169417608e-03,0.000000000000000000e+00
3.282557009909745516e-03,3.466901061910601962e-07,1.246402902528176079e-03,0.000000000000000000e+00
3.382028434452465353e-03,3.751931048608179818e-07,1.348813695026924173e-03,0.000000000000000000e+00
3.481499858995184757e-03,4.053158144729167468e-07,1.455513969780861160e-03,0.000000000000000000e+00
