|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.317505   |   4.506871   |   4.506871   |  -0.000000   |   0.221883   |
|      1       |   0.000000   |  28.320113   |   4.507286   |   4.507286   |  -0.000000   |   0.221863   |
|      2       |   0.000000   |  190.389764  |  30.301472   |  30.301472   |  -0.000000   |   0.033002   |
|      3       |   0.000000   |  190.392884  |  30.301969   |  30.301969   |  -0.000000   |   0.033001   |
|      4       |   0.000000   |  254.500674  |  40.505040   |  40.505040   |  -0.000000   |   0.024688   |
|      5       |   0.000000   |  254.514669  |  40.507268   |  40.507268   |  -0.000000   |   0.024687   |
|      6       |   0.000000   |  552.532859  |  87.938336   |  87.938336   |  -0.000000   |   0.011372   |
|      7       |   0.000000   |  552.535664  |  87.938782   |  87.938782   |  -0.000000   |   0.011372   |
|      8       |   0.000000   |  601.982964  |  95.808564   |  95.808564   |  -0.000000   |   0.010437   |
|      9       |   0.000000   |  601.987193  |  95.809237   |  95.809237   |  -0.000000   |   0.010437   |
|      10      |   0.000000   | 1088.534193  |  173.245598  |  173.245598  |  -0.000000   |   0.005772   |
|      11      |   0.000000   | 1088.535624  |  173.245825  |  173.245825  |  -0.000000   |   0.005772   |
|      12      |   0.000000   | 1151.869197  |  183.325676  |  183.325676  |  -0.000000   |   0.005455   |
|      13      |   0.000000   | 1151.870709  |  183.325917  |  183.325917  |  -0.000000   |   0.005455   |
|      14      |   0.000000   | 1800.856477  |  286.615210  |  286.615210  |  -0.000000   |   0.003489   |
|      15      |   0.000000   | 1800.859111  |  286.615629  |  286.615629  |  -0.000000   |   0.003489   |
|      16      |   0.000000   | 2006.335501  |  319.318212  |  319.318212  |  -0.000000   |   0.003132   |
|      17      |   0.000000   | 2006.336983  |  319.318448  |  319.318448  |  -0.000000   |   0.003132   |
|      18      |   0.000000   | 2665.420234  |  424.214806  |  424.214806  |  -0.000000   |   0.002357   |
|      19      |   0.000000   | 2665.423599  |  424.215341  |  424.215341  |  -0.000000   |   0.002357   |
|==============|==============|==============|==============|==============|==============|==============|
