0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.635080038977157716e-04,5.392309225164781290e-07,1.357191785277932358e-04,0.000000000000000000e+00
7.270160077954315432e-04,2.149057889017139202e-06,5.029975740883163094e-04,0.000000000000000000e+00
1.090524011693147369e-03,4.527309082181743159e-06,9.532066215888384056e-04,0.000000000000000000e+00
1.454032015590863086e-03,7.407063888736195367e-06,1.439346481653834857e-03,0.000000000000000000e+00
1.817540019488578804e-03,1.071089520218091901e-05,1.980106934489472056e-03,0.000000000000000000e+00
2.181048023386294738e-03,1.435429301524209018e-05,2.541486833766214842e-03,0.000000000000000000e+00
2.544556027284010456e-03,1.831929528647729898e-05,3.137115181794847187e-03,0.000000000000000000e+00
2.908064031181726173e-03,2.262925525050278817e-05,3.742858255788468914e-03,0.000000000000000000e+00
3.271572035079441890e-03,2.737561438582979676e-05,4.340021177302245264e-03,0.000000000000000000e+00
3.635080038977157608e-03,3.245295340397155487e-05,4.893983407052586269e-03,0.000000000000000000e+00
3.998588042874873759e-03,3.736585195641254123e-05,5.323687670746189184e-03,0.000000000000000000e+00
4.362096046772589476e-03,4.154332827863641681e-05,5.595368176012853467e-03,0.000000000000000000e+00
4.725604050670305194e-03,4.502829086687660815e-05,5.762700653775134664e-03,0.000000000000000000e+00
5.089112054568020911e-03,4.852439516181837240e-05,5.941502730594541010e-03,0.000000000000000000e+00
5.452620058465736629e-03,5.278787846487445956e-05,6.226826921907262745e-03,0.000000000000000000e+00
5.816128062363452346e-03,5.809766022345566865e-05,6.637991639251049000e-03,0.000000000000000000e+00
6.179636066261168063e-03,6.425037088223341589e-05,7.153383861892589554e-03,0.000000000000000000e+00
6.543144070158883781e-03,7.096343839105807914e-05,7.767545637320447983e-03,0.000000000000000000e+00
6.906652074056599498e-03,7.803597693616332130e-05,8.476405518441698650e-03,0.000000000000000000e+00
7.270160077954315216e-03,8.532432968192887684e-05,9.289681548672016828e-03,0.000000000000000000e+00
7.633668081852030933e-03,9.277938721182384379e-05,1.022908103594903119e-02,0.000000000000000000e+00
7.997176085749747518e-03,1.003779879059369106e-04,1.129605071010561339e-02,0.000000000000000000e+00
8.360684089647463235e-03,1.083378966990849557e-04,1.246387908115285936e-02,0.000000000000000000e+00
8.724192093545178953e-03,1.168908402103257805e-04,1.365404320658056801e-02,0.000000000000000000e+00
9.087700097442894670e-03,1.255564588306682858e-04,1.476245251967859239e-02,0.000000000000000000e+00
9.451208101340610387e-03,1.335935954058332725e-04,1.568686316346059456e-02,0.000000000000000000e+00
9.814716105238326105e-03,1.407111798352912323e-04,1.640451235028060964e-02,0.000000000000000000e+00
1.017822410913604182e-02,1.472425966594378781e-04,1.701029831919109378e-02,0.000000000000000000e+00
1.054173211303375754e-02,1.538456622659361303e-04,1.758127060807721312e-02,0.000000000000000000e+00
1.090524011693147326e-02,1.607992908603509850e-04,1.809727180133624547e-02,0.000000000000000000e+00
1.126874812082918897e-02,1.680847638776112425e-04,1.850922367865234439e-02,0.000000000000000000e+00
1.163225612472690469e-02,1.758606020742482453e-04,1.883711873755162386e-02,0.000000000000000000e+00
1.199576412862462041e-02,1.842682569657239729e-04,1.920988211986710686e-02,0.000000000000000000e+00
1.235927213252233613e-02,1.930713286349241870e-04,1.973466439316415300e-02,0.000000000000000000e+00
1.272278013642005184e-02,2.021167107722138050e-04,2.038905190648896207e-02,0.000000000000000000e+00
1.308628814031776756e-02,2.117966260927936744e-04,2.115938189521511179e-02,0.000000000000000000e+00
1.344979614421548328e-02,2.226520984992857088e-04,2.210092964841006355e-02,0.000000000000000000e+00
1.381330414811319900e-02,2.347186545007655942e-04,2.323505207180129317e-02,0.000000000000000000e+00
1.417681215201091471e-02,2.473088866660148725e-04,2.449435239928909533e-02,0.000000000000000000e+00
1.454032015590863043e-02,2.595301226290288427e-04,2.576633567451843548e-02,0.000000000000000000e+00
1.490382815980634615e-02,2.710639986952021016e-04,2.700163489747070891e-02,0.000000000000000000e+00
1.526733616370406187e-02,2.818308984225838362e-04,2.816731916702231581e-02,0.000000000000000000e+00
1.563084416760177758e-02,2.916929096637743452e-04,2.918614309691598338e-02,0.000000000000000000e+00
1.599435217149949504e-02,3.009761156700151239e-04,3.003504317485624492e-02,0.000000000000000000e+00
1.635786017539720902e-02,3.098768974145141731e-04,3.072948345389430944e-02,0.000000000000000000e+00
1.672136817929492647e-02,3.184851484714394860e-04,3.127697595155372323e-02,0.000000000000000000e+00
1.708487618319264045e-02,3.268190536292326764e-04,3.168797013811976843e-02,0.000000000000000000e+00
1.744838418709035791e-02,3.345317382937394030e-04,3.196656271286815731e-02,0.000000000000000000e+00
1.781189219098807189e-02,3.415190151132100889e-04,3.215216001128389650e-02,0.000000000000000000e+00
1.817540019488578934e-02,3.481289373995593000e-04,3.230812998848780343e-02,0.000000000000000000e+00
1.853890819878350332e-02,3.549824778127872718e-04,3.246471507750337687e-02,0.000000000000000000e+00
1.890241620268122077e-02,3.620403821956018776e-04,3.266027721892721114e-02,0.000000000000000000e+00
1.926592420657893476e-02,3.692219204771832251e-04,3.297681281428982425e-02,0.000000000000000000e+00
1.962943221047665221e-02,3.762768522790852378e-04,3.336814525384896452e-02,0.000000000000000000e+00
1.999294021437436619e-02,3.824016503359905584e-04,3.372960048649294856e-02,0.000000000000000000e+00
2.035644821827208364e-02,3.877945782215407510e-04,3.411664392533567819e-02,0.000000000000000000e+00
2.071995622216979763e-02,3.923008955663409699e-04,3.452943293404016345e-02,0.000000000000000000e+00
2.108346422606751508e-02,3.954790978480357305e-04,3.488272014803277948e-02,0.000000000000000000e+00
2.144697222996522906e-02,3.980386994733323093e-04,3.518983137880245249e-02,0.000000000000000000e+00
2.181048023386294651e-02,4.002985509459519955e-04,3.547762315976435432e-02,0.000000000000000000e+00
2.217398823776066050e-02,4.017851586927723454e-04,3.568456990095063286e-02,0.000000000000000000e+00
2.253749624165837795e-02,4.020342263930896660e-04,3.575757985193707411e-02,0.000000000000000000e+00
2.290100424555609193e-02,4.009065095522483502e-04,3.572735471095200149e-02,0.000000000000000000e+00
2.326451224945380938e-02,3.991011588817758586e-04,3.561311021178309444e-02,0.000000000000000000e+00
2.362802025335152684e-02,3.975004764510852492e-04,3.547143887822976072e-02,0.000000000000000000e+00
2.399152825724924082e-02,3.964045868925934377e-04,3.538487904881335022e-02,0.000000000000000000e+00
2.435503626114695827e-02,3.957094766333834257e-04,3.533353200188432686e-02,0.000000000000000000e+00
2.471854426504467225e-02,3.954341956278737726e-04,3.531128995074147431e-02,0.000000000000000000e+00
2.508205226894238971e-02,3.959372437824908988e-04,3.536763184181967307e-02,0.000000000000000000e+00
2.544556027284010369e-02,3.965353904858368592e-04,3.547339577748400558e-02,0.000000000000000000e+00
