|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |  -0.495087   | -649.390700  |  103.353770  |  103.353740  |   0.000762   |   0.009676   |
|      1       |  -0.495087   |  649.390700  |  103.353770  |  103.353740  |   0.000762   |   0.009676   |
|      2       |  -2.275414   |  236.458207  |  37.635235   |  37.633492   |   0.009622   |   0.026572   |
|      3       |  -2.275414   | -236.458207  |  37.635235   |  37.633492   |   0.009622   |   0.026572   |
|      4       |  -6.274476   |  548.896809  |  87.365348   |  87.359640   |   0.011430   |   0.011447   |
|      5       |  -6.274476   | -548.896809  |  87.365348   |  87.359640   |   0.011430   |   0.011447   |
|      6       |  -7.614188   | 1072.275779  |  170.662293  |  170.657991  |   0.007101   |   0.005860   |
|      7       |  -7.614188   | -1072.275779 |  170.662293  |  170.657991  |   0.007101   |   0.005860   |
|      8       |  -8.236502   |  27.790185   |   4.613117   |   4.422945   |   0.284164   |   0.226094   |
|      9       |  -8.236502   |  -27.790185  |   4.613117   |   4.422945   |   0.284164   |   0.226094   |
|      10      |  -8.364309   | 1685.778132  |  268.303225  |  268.299923  |   0.004962   |   0.003727   |
|      11      |  -8.364309   | -1685.778132 |  268.303225  |  268.299923  |   0.004962   |   0.003727   |
|      12      |  -10.598415  |  184.842680  |  29.466945   |  29.418626   |   0.057243   |   0.033992   |
|      13      |  -10.598415  | -184.842680  |  29.466945   |  29.418626   |   0.057243   |   0.033992   |
|      14      |  -11.757751  | 1031.593819  |  164.193919  |  164.183256  |   0.011397   |   0.006091   |
|      15      |  -11.757751  | -1031.593819 |  164.193919  |  164.183256  |   0.011397   |   0.006091   |
|      16      | -182.829842  |   0.000000   |  29.098273   |   0.000000   |   1.000000   |     inf      |
|      17      | -290.659484  |  -56.345980  |  47.121101   |   8.967741   |   0.981724   |   0.111511   |
|      18      | -290.659484  |  56.345980   |  47.121101   |   8.967741   |   0.981724   |   0.111511   |
|      19      | -295.739585  | -474.389013  |  88.971291   |  75.501356   |   0.529029   |   0.013245   |
|      20      | -295.739585  |  474.389013  |  88.971291   |  75.501356   |   0.529029   |   0.013245   |
|      21      | -321.959132  | -313.383645  |  71.507696   |  49.876556   |   0.716586   |   0.020049   |
|      22      | -321.959132  |  313.383645  |  71.507696   |  49.876556   |   0.716586   |   0.020049   |
|      23      | -333.302088  |  256.845144  |  66.969955   |  40.878174   |   0.792097   |   0.024463   |
|      24      | -333.302088  | -256.845144  |  66.969955   |  40.878174   |   0.792097   |   0.024463   |
|      25      | -375.922291  |   0.000000   |  59.829891   |   0.000000   |   1.000000   |     inf      |
|      26      | -474.005950  |  -0.000000   |  75.440390   |   0.000000   |   1.000000   |     inf      |
|      27      | -643.304385  |  -0.000000   |  102.385073  |   0.000000   |   1.000000   |     inf      |
|      28      | -765.887960  |   0.000000   |  121.894855  |   0.000000   |   1.000000   |     inf      |
|      29      | -875.586025  |  -0.000000   |  139.353844  |   0.000000   |   1.000000   |     inf      |
|      30      | -1017.659963 |  -0.000000   |  161.965613  |   0.000000   |   1.000000   |     inf      |
|      31      | -1154.196594 |   0.000000   |  183.696093  |   0.000000   |   1.000000   |     inf      |
|      32      | -1311.352749 |  -10.648559  |  208.715153  |   1.694771   |   0.999967   |   0.590050   |
|      33      | -1311.352749 |  10.648559   |  208.715153  |   1.694771   |   0.999967   |   0.590050   |
|      34      | -1675.259781 |   0.000000   |  266.625875  |   0.000000   |   1.000000   |     inf      |
|      35      | -2125.109958 |  114.519140  |  338.712493  |  18.226287   |   0.998551   |   0.054866   |
|      36      | -2125.109958 | -114.519140  |  338.712493  |  18.226287   |   0.998551   |   0.054866   |
|      37      | -2526.248391 |  -0.000000   |  402.064919  |   0.000000   |   1.000000   |     inf      |
|      38      | -2608.279561 |  138.118383  |  415.702199  |  21.982223   |   0.998601   |   0.045491   |
|      39      | -2608.279561 | -138.118383  |  415.702199  |  21.982223   |   0.998601   |   0.045491   |
|      40      | -3629.645143 | -3915.184584 |  849.699522  |  623.120980  |   0.679859   |   0.001605   |
|      41      | -3629.645143 | 3915.184584  |  849.699522  |  623.120980  |   0.679859   |   0.001605   |
|      42      | -3643.712581 | -3931.578853 |  853.135129  |  625.730209  |   0.679746   |   0.001598   |
|      43      | -3643.712581 | 3931.578853  |  853.135129  |  625.730209  |   0.679746   |   0.001598   |
|      44      | -3782.831805 | 3926.250635  |  867.726711  |  624.882196  |   0.693832   |   0.001600   |
|      45      | -3782.831805 | -3926.250635 |  867.726711  |  624.882196  |   0.693832   |   0.001600   |
|      46      | -3969.554777 |   0.000000   |  631.774265  |   0.000000   |   1.000000   |     inf      |
|      47      | -4014.407538 | -3893.695887 |  890.077993  |  619.700947  |   0.717817   |   0.001614   |
