|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.957981   |   4.449651   |   4.449651   |  -0.000000   |   0.224737   |
|      1       |   0.000000   |  28.022218   |   4.459874   |   4.459874   |  -0.000000   |   0.224222   |
|      2       |   0.000000   |  177.015609  |  28.172909   |  28.172909   |  -0.000000   |   0.035495   |
|      3       |   0.000000   |  177.233147  |  28.207531   |  28.207531   |  -0.000000   |   0.035452   |
|      4       |   0.000000   |  184.153641  |  29.308962   |  29.308962   |  -0.000000   |   0.034119   |
|      5       |   0.000000   |  184.265001  |  29.326686   |  29.326686   |  -0.000000   |   0.034099   |
|      6       |   0.000000   |  364.304259  |  57.980824   |  57.980824   |  -0.000000   |   0.017247   |
|      7       |   0.000000   |  364.337737  |  57.986152   |  57.986152   |  -0.000000   |   0.017245   |
|      8       |   0.000000   |  517.076390  |  82.295263   |  82.295263   |  -0.000000   |   0.012151   |
|      9       |   0.000000   |  517.148182  |  82.306690   |  82.306690   |  -0.000000   |   0.012150   |
|      10      |   0.000000   | 1030.037258  |  163.935521  |  163.935521  |  -0.000000   |   0.006100   |
|      11      |   0.000000   | 1030.109082  |  163.946952  |  163.946952  |  -0.000000   |   0.006100   |
|      12      |   0.000000   | 1320.577444  |  210.176428  |  210.176428  |  -0.000000   |   0.004758   |
|      13      |   0.000000   | 1320.606609  |  210.181070  |  210.181070  |  -0.000000   |   0.004758   |
|      14      |   0.000000   | 1706.588120  |  271.611935  |  271.611935  |  -0.000000   |   0.003682   |
|      15      |   0.000000   | 1706.660088  |  271.623389  |  271.623389  |  -0.000000   |   0.003682   |
|      16      |   0.000000   | 2312.113425  |  367.984281  |  367.984281  |  -0.000000   |   0.002718   |
|      17      |   0.000000   | 2312.133222  |  367.987431  |  367.987431  |  -0.000000   |   0.002717   |
|      18      |   0.000000   | 2535.136455  |  403.479498  |  403.479498  |  -0.000000   |   0.002478   |
|      19      |   0.000000   | 2535.206749  |  403.490686  |  403.490686  |  -0.000000   |   0.002478   |
|==============|==============|==============|==============|==============|==============|==============||==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  27.828084   |   4.428977   |   4.428977   |  -0.000000   |   0.225786   |
|      1       |   0.000000   |  27.880790   |   4.437366   |   4.437366   |  -0.000000   |   0.225359   |
|      2       |   0.000000   |  181.584223  |  28.900027   |  28.900027   |  -0.000000   |   0.034602   |
|      3       |   0.000000   |  181.661614  |  28.912344   |  28.912344   |  -0.000000   |   0.034587   |
|      4       |   0.000000   |  190.034044  |  30.244857   |  30.244857   |  -0.000000   |   0.033063   |
|      5       |   0.000000   |  190.207695  |  30.272495   |  30.272495   |  -0.000000   |   0.033033   |
|      6       |   0.000000   |  370.623063  |  58.986493   |  58.986493   |  -0.000000   |   0.016953   |
|      7       |   0.000000   |  370.624919  |  58.986788   |  58.986788   |  -0.000000   |   0.016953   |
|      8       |   0.000000   |  519.174384  |  82.629170   |  82.629170   |  -0.000000   |   0.012102   |
|      9       |   0.000000   |  519.221138  |  82.636611   |  82.636611   |  -0.000000   |   0.012101   |
|      10      |   0.000000   | 1032.474002  |  164.323341  |  164.323341  |  -0.000000   |   0.006086   |
|      11      |   0.000000   | 1032.519805  |  164.330631  |  164.330631  |  -0.000000   |   0.006085   |
|      12      |   0.000000   | 1322.666593  |  210.508926  |  210.508926  |  -0.000000   |   0.004750   |
|      13      |   0.000000   | 1322.684011  |  210.511699  |  210.511699  |  -0.000000   |   0.004750   |
|      14      |   0.000000   | 1709.316475  |  272.046166  |  272.046166  |  -0.000000   |   0.003676   |
|      15      |   0.000000   | 1709.361452  |  272.053325  |  272.053325  |  -0.000000   |   0.003676   |
|      16      |   0.000000   | 2316.295135  |  368.649820  |  368.649820  |  -0.000000   |   0.002713   |
|      17      |   0.000000   | 2316.299184  |  368.650465  |  368.650465  |  -0.000000   |   0.002713   |
|      18      |   0.000000   | 2537.890241  |  403.917777  |  403.917777  |  -0.000000   |   0.002476   |
|      19      |   0.000000   | 2537.934263  |  403.924783  |  403.924783  |  -0.000000   |   0.002476   |
|==============|==============|==============|==============|==============|==============|==============|
