|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  28.300818   |   4.504215   |   4.504215   |  -0.000000   |   0.222014   |
|      1       |   0.000000   |  28.300820   |   4.504215   |   4.504215   |  -0.000000   |   0.222014   |
|      2       |   0.000000   |  190.499732  |  30.318974   |  30.318974   |  -0.000000   |   0.032983   |
|      3       |   0.000000   |  190.499734  |  30.318974   |  30.318974   |  -0.000000   |   0.032983   |
|      4       |   0.000000   |  257.758123  |  41.023479   |  41.023479   |  -0.000000   |   0.024376   |
|      5       |   0.000000   |  257.758130  |  41.023480   |  41.023480   |  -0.000000   |   0.024376   |
|      6       |   0.000000   |  553.337602  |  88.066415   |  88.066415   |  -0.000000   |   0.011355   |
|      7       |   0.000000   |  553.337603  |  88.066415   |  88.066415   |  -0.000000   |   0.011355   |
|      8       |   0.000000   |  684.614050  |  108.959710  |  108.959710  |  -0.000000   |   0.009178   |
|      9       |   0.000000   |  684.614056  |  108.959711  |  108.959711  |  -0.000000   |   0.009178   |
|      10      |   0.000000   | 1038.049228  |  165.210666  |  165.210666  |  -0.000000   |   0.006053   |
|      11      |   0.000000   | 1038.049233  |  165.210667  |  165.210667  |  -0.000000   |   0.006053   |
|      12      |   0.000000   | 1099.857234  |  175.047716  |  175.047716  |  -0.000000   |   0.005713   |
|      13      |   0.000000   | 1099.857236  |  175.047716  |  175.047716  |  -0.000000   |   0.005713   |
|      14      |   0.000000   | 1800.488039  |  286.556571  |  286.556571  |  -0.000000   |   0.003490   |
|      15      |   0.000000   | 1800.488040  |  286.556572  |  286.556572  |  -0.000000   |   0.003490   |
|      16      |   0.000000   | 1944.352184  |  309.453261  |  309.453261  |  -0.000000   |   0.003232   |
|      17      |   0.000000   | 1944.352186  |  309.453261  |  309.453261  |  -0.000000   |   0.003232   |
|      18      |   0.000000   | 2666.086149  |  424.320789  |  424.320789  |  -0.000000   |   0.002357   |
|      19      |   0.000000   | 2666.086150  |  424.320790  |  424.320790  |  -0.000000   |   0.002357   |
|==============|==============|==============|==============|==============|==============|==============|
