|==============|==============|==============|==============|==============|==============|==============|
|     mode     |  eval_real   |  eval_imag   | freq_n (Hz)  | freq_d (Hz)  |   damping    |  period (s)  |
|==============|==============|==============|==============|==============|==============|==============|
|      0       |   0.000000   |  26.170244   |   4.165124   |   4.165124   |  -0.000000   |   0.240089   |
|      1       |   0.000000   |  26.966473   |   4.291847   |   4.291847   |  -0.000000   |   0.233000   |
|      2       |   0.000000   |  68.620084   |  10.921226   |  10.921226   |  -0.000000   |   0.091565   |
|      3       |   0.000000   |  69.313989   |  11.031664   |  11.031664   |  -0.000000   |   0.090648   |
|      4       |   0.000000   |  154.947523  |  24.660664   |  24.660664   |  -0.000000   |   0.040550   |
|      5       |   0.000000   |  155.449213  |  24.740511   |  24.740511   |  -0.000000   |   0.040420   |
|      6       |   0.000000   |  320.681699  |  51.038078   |  51.038078   |  -0.000000   |   0.019593   |
|      7       |   0.000000   |  321.101783  |  51.104936   |  51.104936   |  -0.000000   |   0.019568   |
|      8       |   0.000000   |  440.805344  |  70.156349   |  70.156349   |  -0.000000   |   0.014254   |
|      9       |   0.000000   |  441.392280  |  70.249763   |  70.249763   |  -0.000000   |   0.014235   |
|      10      |   0.000000   |  913.326452  |  145.360420  |  145.360420  |  -0.000000   |   0.006879   |
|      11      |   0.000000   |  913.562100  |  145.397924  |  145.397924  |  -0.000000   |   0.006878   |
|      12      |   0.000000   |  977.717529  |  155.608578  |  155.608578  |  -0.000000   |   0.006426   |
|      13      |   0.000000   |  978.266348  |  155.695925  |  155.695925  |  -0.000000   |   0.006423   |
|      14      |   0.000000   | 1679.650082  |  267.324613  |  267.324613  |  -0.000000   |   0.003741   |
|      15      |   0.000000   | 1680.163955  |  267.406399  |  267.406399  |  -0.000000   |   0.003740   |
|      16      |   0.000000   | 2033.963804  |  323.715394  |  323.715394  |  -0.000000   |   0.003089   |
|      17      |   0.000000   | 2034.033999  |  323.726565  |  323.726565  |  -0.000000   |   0.003089   |
|      18      |   0.000000   | 2547.428565  |  405.435848  |  405.435848  |  -0.000000   |   0.002466   |
|      19      |   0.000000   | 2547.913891  |  405.513090  |  405.513090  |  -0.000000   |   0.002466   |
|==============|==============|==============|==============|==============|==============|==============|
